total ion current	scan time	filter string	id	base peak intensity	ms level	charge state	charge	mz
22437030.0	22.325425	FTMS + p NSI Full ms [335.00-1800.00]	3500	3300621.25	1.0	N/A	N/A	N/A
587986.875	22.3325983333	ITMS + c NSI d Full ms2 420.69@cid35.00 [105.00-855.00]	3501	354721.6875	2.0	2.0	2	420.69192504882812
399714.84375	22.33445	ITMS + c NSI d Full ms2 412.71@cid35.00 [100.00-840.00]	3502	108724.453125	2.0	2.0	2	412.7073974609375
35275.921875	22.3363483333	ITMS + c NSI d Full ms2 392.71@cid35.00 [95.00-800.00]	3503	3504.97094727	2.0	2.0	2	392.71353149414062
66281.4453125	22.3386133333	ITMS + c NSI d Full ms2 503.27@cid35.00 [125.00-1020.00]	3504	5892.16455078	2.0	2.0	2	503.27310180664062
56613.625	22.34184	ITMS + c NSI d Full ms2 479.70@cid35.00 [120.00-970.00]	3505	3491.65820312	2.0	2.0	2	479.69976806640625
44714.421875	22.3454783333	ITMS + c NSI d Full ms2 626.98@cid35.00 [160.00-1895.00]	3506	7489.85302734	2.0	3.0	3	626.6405029296875
39042.8867188	22.3499283333	ITMS + c NSI d Full ms2 544.29@cid35.00 [135.00-1100.00]	3507	3622.17700195	2.0	2.0	2	544.28924560546875
21832874.0	22.3539566667	FTMS + p NSI Full ms [335.00-1800.00]	3508	4739099.5	1.0	N/A	N/A	N/A
135463.0	22.3608383333	ITMS + c NSI d Full ms2 578.27@cid35.00 [145.00-1170.00]	3509	9268.24414062	2.0	2.0	2	578.27130126953125
117902.015625	22.3632583333	ITMS + c NSI d Full ms2 477.90@cid35.00 [120.00-1445.00]	3510	9840.68945312	2.0	3.0	3	477.89767456054687
47681.671875	22.3659316667	ITMS + c NSI d Full ms2 512.24@cid35.00 [130.00-1035.00]	3511	5479.01953125	2.0	2.0	2	512.24139404296875
56583.734375	22.3687383333	ITMS + c NSI d Full ms2 716.35@cid35.00 [185.00-1445.00]	3512	9440.19140625	2.0	2.0	2	716.34503173828125
61607.7578125	22.3728016667	ITMS + c NSI d Full ms2 523.28@cid35.00 [130.00-1060.00]	3513	10159.3339844	2.0	2.0	2	523.28363037109375
64606.5703125	22.376555	ITMS + c NSI d Full ms2 490.26@cid35.00 [120.00-995.00]	3514	3152.61791992	2.0	2.0	2	490.258544921875
48815.875	22.3807916667	ITMS + c NSI d Full ms2 742.86@cid35.00 [190.00-1500.00]	3515	3022.83398438	2.0	2.0	2	742.85882568359375
37269.4414062	22.38528	ITMS + c NSI d Full ms2 394.74@cid35.00 [95.00-800.00]	3516	2434.31469727	2.0	2.0	2	394.73779296875
22362392.0	22.3891466667	FTMS + p NSI Full ms [335.00-1800.00]	3517	4216481.0	1.0	N/A	N/A	N/A
125567.695312	22.3960866667	ITMS + c NSI d Full ms2 461.75@cid35.00 [115.00-935.00]	3518	26643.4199219	2.0	2.0	2	461.7481689453125
168941.578125	22.398385	ITMS + c NSI d Full ms2 735.84@cid35.00 [190.00-2000.00]	3519	8115.3984375	2.0	4.0	4	735.59136962890625
83174.671875	22.40107	ITMS + c NSI d Full ms2 569.62@cid35.00 [145.00-1720.00]	3520	19928.5859375	2.0	3.0	3	569.619384765625
31747.4082031	22.4040783333	ITMS + c NSI d Full ms2 614.28@cid35.00 [155.00-1240.00]	3521	1945.60595703	2.0	2.0	2	614.279052734375
23927.953125	22.4083866667	ITMS + c NSI d Full ms2 639.77@cid35.00 [165.00-1290.00]	3522	1668.74707031	2.0	2.0	2	639.77276611328125
23851194.0	22.4126016667	FTMS + p NSI Full ms [335.00-1800.00]	3523	3717698.0	1.0	N/A	N/A	N/A
94575.4921875	22.419365	ITMS + c NSI d Full ms2 980.79@cid35.00 [260.00-2000.00]	3524	2237.49267578	2.0	3.0	3	980.452392578125
61706.7148438	22.4222266667	ITMS + c NSI d Full ms2 423.70@cid35.00 [105.00-860.00]	3525	9313.04101562	2.0	2.0	2	423.70074462890625
31605.9511719	22.4261616667	ITMS + c NSI d Full ms2 973.46@cid35.00 [255.00-1960.00]	3526	1542.27819824	2.0	2.0	2	972.9638671875
26949.1816406	22.4311116667	ITMS + c NSI d Full ms2 646.85@cid35.00 [165.00-1305.00]	3527	2903.04833984	2.0	2.0	2	646.845703125
33941.1445312	22.435445	ITMS + c NSI d Full ms2 629.32@cid35.00 [160.00-1270.00]	3528	6550.20117188	2.0	2.0	2	629.32342529296875
21767.8203125	22.4397716667	ITMS + c NSI d Full ms2 606.77@cid35.00 [155.00-1225.00]	3529	1356.26660156	2.0	2.0	2	606.7738037109375
24785736.0	22.4438933333	FTMS + p NSI Full ms [335.00-1800.00]	3530	3955645.5	1.0	N/A	N/A	N/A
49677.171875	22.4507833333	ITMS + c NSI d Full ms2 768.88@cid35.00 [200.00-1550.00]	3531	6999.27441406	2.0	2.0	2	768.87554931640625
52573.3515625	22.4551933333	ITMS + c NSI d Full ms2 674.79@cid35.00 [175.00-1360.00]	3532	13000.8945312	2.0	2.0	2	674.7930908203125
73058.2421875	22.4596066667	ITMS + c NSI d Full ms2 488.92@cid35.00 [120.00-1480.00]	3533	6449.54931641	2.0	3.0	3	488.92239379882812
75362.046875	22.4636666667	ITMS + c NSI d Full ms2 514.92@cid35.00 [130.00-1555.00]	3534	3595.3659668	2.0	3.0	3	514.58544921875
21354398.0	22.46771	FTMS + p NSI Full ms [335.00-1800.00]	3535	3092957.5	1.0	N/A	N/A	N/A
186293.859375	22.4745733333	ITMS + c NSI d Full ms2 401.72@cid35.00 [100.00-815.00]	3536	36946.90625	2.0	2.0	2	401.71890258789062
87178.609375	22.4766266667	ITMS + c NSI d Full ms2 574.78@cid35.00 [145.00-1160.00]	3537	12208.546875	2.0	2.0	2	574.77557373046875
40325.6132812	22.4795233333	ITMS + c NSI d Full ms2 687.83@cid35.00 [175.00-1390.00]	3538	2353.28808594	2.0	2.0	2	687.8262939453125
56175.453125	22.4839133333	ITMS + c NSI d Full ms2 558.29@cid35.00 [140.00-1130.00]	3539	2318.38623047	2.0	2.0	2	558.2919921875
46112.359375	22.4882133333	ITMS + c NSI d Full ms2 585.77@cid35.00 [150.00-1185.00]	3540	2615.21728516	2.0	2.0	2	585.767578125
21288732.0	22.4923566667	FTMS + p NSI Full ms [335.00-1800.00]	3541	2787433.25	1.0	N/A	N/A	N/A
873676.875	22.4992883333	ITMS + c NSI d Full ms2 697.37@cid35.00 [180.00-1405.00]	3542	74577.140625	2.0	2.0	2	697.3699951171875
206111.921875	22.50131	ITMS + c NSI d Full ms2 413.70@cid35.00 [100.00-840.00]	3543	46426.0195312	2.0	2.0	2	413.69793701171875
72902.453125	22.50409	ITMS + c NSI d Full ms2 607.97@cid35.00 [155.00-1835.00]	3544	18127.4492188	2.0	3.0	3	607.63397216796875
59406.9648438	22.5072083333	ITMS + c NSI d Full ms2 557.74@cid35.00 [140.00-1130.00]	3545	3119.18017578	2.0	2.0	2	557.73583984375
47405.1445312	22.511295	ITMS + c NSI d Full ms2 404.21@cid35.00 [100.00-820.00]	3546	5530.90869141	2.0	2.0	2	404.20538330078125
36408.6679688	22.5154583333	ITMS + c NSI d Full ms2 456.22@cid35.00 [115.00-925.00]	3547	2268.12280273	2.0	2.0	2	456.21926879882812
42213.2070312	22.519705	ITMS + c NSI d Full ms2 441.22@cid35.00 [110.00-895.00]	3548	4130.26171875	2.0	2.0	2	441.21755981445312
18820850.0	22.523675	FTMS + p NSI Full ms [335.00-1800.00]	3549	2291723.0	1.0	N/A	N/A	N/A
783388.5	22.5309866667	ITMS + c NSI d Full ms2 563.79@cid35.00 [145.00-1140.00]	3550	305508.46875	2.0	2.0	2	563.7855224609375
111630.40625	22.532845	ITMS + c NSI d Full ms2 642.79@cid35.00 [165.00-1300.00]	3551	10718.2382812	2.0	2.0	2	642.78955078125
148996.625	22.5352866667	ITMS + c NSI d Full ms2 582.74@cid35.00 [150.00-1180.00]	3552	34757.5078125	2.0	2.0	2	582.74273681640625
47310.5429688	22.5382333333	ITMS + c NSI d Full ms2 666.95@cid35.00 [170.00-2000.00]	3553	3485.30444336	2.0	3.0	3	666.6121826171875
76461.0546875	22.5429733333	ITMS + c NSI d Full ms2 555.28@cid35.00 [140.00-1125.00]	3554	12042.9013672	2.0	2.0	2	555.2791748046875
40004.2304688	22.5473183333	ITMS + c NSI d Full ms2 713.39@cid35.00 [185.00-1440.00]	3555	3098.1003418	2.0	2.0	2	713.38616943359375
20130.2871094	22.55169	ITMS + c NSI d Full ms2 771.38@cid35.00 [200.00-1555.00]	3556	1233.39819336	2.0	2.0	2	771.3765869140625
33467.9335938	22.5561466667	ITMS + c NSI d Full ms2 548.72@cid35.00 [140.00-1110.00]	3557	2781.40429688	2.0	2.0	2	548.72296142578125
15663845.0	22.5602083333	FTMS + p NSI Full ms [335.00-1800.00]	3558	1686014.375	1.0	N/A	N/A	N/A
1173988.0	22.5673916667	ITMS + c NSI d Full ms2 465.25@cid35.00 [115.00-1410.00]	3559	352485.375	2.0	3.0	3	465.24899291992187
146232.359375	22.5693983333	ITMS + c NSI d Full ms2 588.87@cid35.00 [150.00-2000.00]	3560	6052.73925781	2.0	5.0	5	588.674560546875
49981.8671875	22.5721283333	ITMS + c NSI d Full ms2 708.36@cid35.00 [185.00-1430.00]	3561	4198.85205078	2.0	2.0	2	708.3599853515625
33683.2773438	22.5751966667	ITMS + c NSI d Full ms2 657.89@cid35.00 [170.00-1330.00]	3562	1418.47363281	2.0	2.0	2	657.89141845703125
33373.890625	22.5795433333	ITMS + c NSI d Full ms2 732.88@cid35.00 [190.00-1480.00]	3563	4896.7265625	2.0	2.0	2	732.88232421875
43485.4335938	22.5840716667	ITMS + c NSI d Full ms2 416.88@cid35.00 [100.00-1265.00]	3564	5004.43994141	2.0	3.0	3	416.87786865234375
35527.0429688	22.588425	ITMS + c NSI d Full ms2 551.79@cid35.00 [140.00-1115.00]	3565	2410.12451172	2.0	2.0	2	551.78814697265625
16731456.0	22.5924583333	FTMS + p NSI Full ms [335.00-1800.00]	3566	1219724.0	1.0	N/A	N/A	N/A
541831.8125	22.5993483333	ITMS + c NSI d Full ms2 544.29@cid35.00 [135.00-1100.00]	3567	111283.453125	2.0	2.0	2	544.290771484375
160070.296875	22.6012883333	ITMS + c NSI d Full ms2 420.69@cid35.00 [105.00-855.00]	3568	69332.265625	2.0	2.0	2	420.69229125976562
54881.6953125	22.60339	ITMS + c NSI d Full ms2 430.23@cid35.00 [105.00-875.00]	3569	8449.41601562	2.0	2.0	2	430.22988891601562
82177.1875	22.606035	ITMS + c NSI d Full ms2 461.21@cid35.00 [115.00-935.00]	3570	37692.59375	2.0	2.0	2	461.2117919921875
66721.984375	22.6089333333	ITMS + c NSI d Full ms2 572.82@cid35.00 [145.00-1160.00]	3571	8848.40625	2.0	2.0	2	572.81982421875
75880.5703125	22.612475	ITMS + c NSI d Full ms2 438.93@cid35.00 [110.00-1330.00]	3572	14418.1855469	2.0	3.0	3	438.92922973632812
46790.8984375	22.6159916667	ITMS + c NSI d Full ms2 455.98@cid35.00 [115.00-1835.00]	3573	4034.58911133	2.0	4.0	4	455.9764404296875
38215.71875	22.6196816667	ITMS + c NSI d Full ms2 380.23@cid35.00 [90.00-775.00]	3574	4654.59570312	2.0	2.0	2	380.23379516601562
46135.9414062	22.6237816667	ITMS + c NSI d Full ms2 629.30@cid35.00 [160.00-1270.00]	3575	4023.95751953	2.0	2.0	2	629.2969970703125
54985.1171875	22.6281483333	ITMS + c NSI d Full ms2 492.26@cid35.00 [125.00-995.00]	3576	3256.32983398	2.0	2.0	2	492.25738525390625
13550254.0	22.63202	FTMS + p NSI Full ms [335.00-1800.00]	3577	940633.4375	1.0	N/A	N/A	N/A
287807.75	22.6392966667	ITMS + c NSI d Full ms2 617.84@cid35.00 [160.00-1250.00]	3578	46147.75	2.0	2.0	2	617.8428955078125
69610.5234375	22.64143	ITMS + c NSI d Full ms2 479.70@cid35.00 [120.00-970.00]	3579	6423.56445312	2.0	2.0	2	479.70028686523437
130171.851562	22.644235	ITMS + c NSI d Full ms2 658.77@cid35.00 [170.00-1330.00]	3580	4900.12011719	2.0	2.0	2	658.765869140625
46350.5703125	22.6473983333	ITMS + c NSI d Full ms2 739.11@cid35.00 [190.00-2000.00]	3581	10230.5371094	2.0	4.0	4	738.8609619140625
33991.0742188	22.6506416667	ITMS + c NSI d Full ms2 648.32@cid35.00 [165.00-1310.00]	3582	2630.80273438	2.0	2.0	2	648.32464599609375
34037.7460938	22.6549783333	ITMS + c NSI d Full ms2 624.81@cid35.00 [160.00-1260.00]	3583	2059.03173828	2.0	2.0	2	624.81353759765625
43114.3515625	22.6594033333	ITMS + c NSI d Full ms2 375.84@cid35.00 [90.00-1140.00]	3584	8954.41796875	2.0	3.0	3	375.84494018554687
77991.5078125	22.6638616667	ITMS + c NSI d Full ms2 424.88@cid35.00 [105.00-1285.00]	3585	8055.41992188	2.0	3.0	3	424.87957763671875
49288.7929688	22.6682233333	ITMS + c NSI d Full ms2 551.32@cid35.00 [140.00-1115.00]	3586	2916.67651367	2.0	2.0	2	551.3175048828125
14535168.0	22.6722166667	FTMS + p NSI Full ms [335.00-1800.00]	3587	636560.5625	1.0	N/A	N/A	N/A
1603799.0	22.67908	ITMS + c NSI d Full ms2 412.23@cid35.00 [100.00-1250.00]	3588	217837.171875	2.0	3.0	3	412.23089599609375
299520.84375	22.6810483333	ITMS + c NSI d Full ms2 446.24@cid35.00 [110.00-1350.00]	3589	134064.21875	2.0	3.0	3	446.24136352539062
106511.507812	22.683235	ITMS + c NSI d Full ms2 668.86@cid35.00 [170.00-1350.00]	3590	14065.3515625	2.0	2.0	2	668.8587646484375
49425.6210938	22.685905	ITMS + c NSI d Full ms2 614.28@cid35.00 [155.00-1240.00]	3591	5528.94384766	2.0	2.0	2	614.27825927734375
52056.1171875	22.6896316667	ITMS + c NSI d Full ms2 512.73@cid35.00 [130.00-1040.00]	3592	3231.24951172	2.0	2.0	2	512.73345947265625
36765.3515625	22.6930316667	ITMS + c NSI d Full ms2 980.79@cid35.00 [260.00-2000.00]	3593	1152.57519531	2.0	3.0	3	980.44879150390625
50735.5390625	22.6970016667	ITMS + c NSI d Full ms2 506.59@cid35.00 [125.00-1530.00]	3594	2237.48876953	2.0	3.0	3	506.58596801757813
67737.6484375	22.7006783333	ITMS + c NSI d Full ms2 500.21@cid35.00 [125.00-2000.00]	3595	2595.32226562	2.0	4.0	4	500.21023559570312
68509.3359375	22.7044233333	ITMS + c NSI d Full ms2 487.91@cid35.00 [120.00-1475.00]	3596	3839.84057617	2.0	3.0	3	487.57943725585937
50742.9335938	22.7082916667	ITMS + c NSI d Full ms2 636.82@cid35.00 [165.00-1285.00]	3597	9459.15625	2.0	2.0	2	636.81787109375
16888634.0	22.7122933333	FTMS + p NSI Full ms [335.00-1800.00]	3598	1163989.125	1.0	N/A	N/A	N/A
73966.390625	22.71951	ITMS + c NSI d Full ms2 628.83@cid35.00 [160.00-1270.00]	3599	6815.55859375	2.0	2.0	2	628.83343505859375
58376.28125	22.72222	ITMS + c NSI d Full ms2 654.35@cid35.00 [170.00-1320.00]	3600	6522.74560547	2.0	2.0	2	654.351806640625
84401.296875	22.725165	ITMS + c NSI d Full ms2 578.92@cid35.00 [145.00-1750.00]	3601	14835.5878906	2.0	3.0	3	578.91650390625
49499.09375	22.7286133333	ITMS + c NSI d Full ms2 567.30@cid35.00 [145.00-1145.00]	3602	3151.34594727	2.0	2.0	2	567.30120849609375
41963.8828125	22.7327483333	ITMS + c NSI d Full ms2 343.20@cid35.00 [80.00-700.00]	3603	11735.9033203	2.0	2.0	2	343.19866943359375
18947.65625	22.7367916667	ITMS + c NSI d Full ms2 883.38@cid35.00 [230.00-1780.00]	3604	938.767150879	2.0	2.0	2	882.8807373046875
19375496.0	22.7412216667	FTMS + p NSI Full ms [335.00-1800.00]	3605	1473671.125	1.0	N/A	N/A	N/A
123190.617188	22.7483316667	ITMS + c NSI d Full ms2 436.57@cid35.00 [110.00-1320.00]	3606	9391.70117188	2.0	3.0	3	436.57012939453125
34345.2304688	22.7507933333	ITMS + c NSI d Full ms2 1126.10@cid35.00 [300.00-2000.00]	3607	5108.47509766	2.0	5.0	5	1125.2935791015625
54740.0703125	22.7536616667	ITMS + c NSI d Full ms2 569.62@cid35.00 [145.00-1720.00]	3608	8025.66503906	2.0	3.0	3	569.61993408203125
20265494.0	22.7581433333	FTMS + p NSI Full ms [335.00-1800.00]	3609	1606162.5	1.0	N/A	N/A	N/A
98860.296875	22.7654866667	ITMS + c NSI d Full ms2 697.37@cid35.00 [180.00-1405.00]	3610	6777.89355469	2.0	2.0	2	697.37005615234375
114308.914062	22.7680466667	ITMS + c NSI d Full ms2 419.55@cid35.00 [105.00-1270.00]	3611	7845.08447266	2.0	3.0	3	419.553955078125
77035.8828125	22.7705583333	ITMS + c NSI d Full ms2 523.29@cid35.00 [130.00-1060.00]	3612	8396.7421875	2.0	2.0	2	523.285888671875
54385.078125	22.7746166667	ITMS + c NSI d Full ms2 687.83@cid35.00 [175.00-1390.00]	3613	4042.01708984	2.0	2.0	2	687.8316650390625
54615.2460938	22.7790766667	ITMS + c NSI d Full ms2 461.75@cid35.00 [115.00-935.00]	3614	14401.3515625	2.0	2.0	2	461.74688720703125
50463.6679688	22.7833066667	ITMS + c NSI d Full ms2 526.21@cid35.00 [130.00-1065.00]	3615	5265.72167969	2.0	2.0	2	526.212890625
14151.3261719	22.7875183333	ITMS + c NSI d Full ms2 911.45@cid35.00 [240.00-1835.00]	3616	593.077270508	2.0	2.0	2	910.947998046875
21161958.0	22.7918666667	FTMS + p NSI Full ms [335.00-1800.00]	3617	1639051.75	1.0	N/A	N/A	N/A
170636.0625	22.7989866667	ITMS + c NSI d Full ms2 563.79@cid35.00 [145.00-1140.00]	3618	31355.1875	2.0	2.0	2	563.7877197265625
97616.8203125	22.8015233333	ITMS + c NSI d Full ms2 555.28@cid35.00 [140.00-1125.00]	3619	22952.6132812	2.0	2.0	2	555.27996826171875
138725.890625	22.8044783333	ITMS + c NSI d Full ms2 419.89@cid35.00 [105.00-1270.00]	3620	11446.8662109	2.0	3.0	3	419.88790893554687
38910.5820312	22.8072716667	ITMS + c NSI d Full ms2 679.85@cid35.00 [175.00-1370.00]	3621	2132.70043945	2.0	2.0	2	679.84912109375
101271.539062	22.8107033333	ITMS + c NSI d Full ms2 558.29@cid35.00 [140.00-1685.00]	3622	16904.3574219	2.0	3.0	3	558.290283203125
101253.796875	22.81398	ITMS + c NSI d Full ms2 588.63@cid35.00 [150.00-1780.00]	3623	15459.6054688	2.0	3.0	3	588.62744140625
69968.578125	22.8174033333	ITMS + c NSI d Full ms2 452.16@cid35.00 [110.00-1370.00]	3624	5604.17089844	2.0	3.0	3	452.1611328125
27667.7871094	22.8217916667	ITMS + c NSI d Full ms2 642.79@cid35.00 [165.00-1300.00]	3625	1405.69262695	2.0	2.0	2	642.79052734375
21058388.0	22.8258733333	FTMS + p NSI Full ms [335.00-1800.00]	3626	1526362.125	1.0	N/A	N/A	N/A
159368.953125	22.8333116667	ITMS + c NSI d Full ms2 465.25@cid35.00 [115.00-1410.00]	3627	35404.859375	2.0	3.0	3	465.24920654296875
68719.3203125	22.835675	ITMS + c NSI d Full ms2 522.31@cid35.00 [130.00-1055.00]	3628	11880.7402344	2.0	2.0	2	522.30859375
51329.234375	22.8387966667	ITMS + c NSI d Full ms2 551.32@cid35.00 [140.00-1115.00]	3629	5623.45410156	2.0	2.0	2	550.81927490234375
39508.9023438	22.8430716667	ITMS + c NSI d Full ms2 531.71@cid35.00 [135.00-1075.00]	3630	6872.19042969	2.0	2.0	2	531.706787109375
37988.3320312	22.8473616667	ITMS + c NSI d Full ms2 529.23@cid35.00 [135.00-1070.00]	3631	2261.07861328	2.0	2.0	2	529.22900390625
23529.859375	22.8516016667	ITMS + c NSI d Full ms2 639.83@cid35.00 [165.00-1290.00]	3632	1827.55981445	2.0	2.0	2	639.82598876953125
19079068.0	22.8557516667	FTMS + p NSI Full ms [335.00-1800.00]	3633	1262286.5	1.0	N/A	N/A	N/A
640118.125	22.8627016667	ITMS + c NSI d Full ms2 544.29@cid35.00 [135.00-1100.00]	3634	132946.078125	2.0	2.0	2	544.29083251953125
86761.71875	22.8649116667	ITMS + c NSI d Full ms2 438.93@cid35.00 [110.00-1330.00]	3635	30212.8769531	2.0	3.0	3	438.92950439453125
146311.484375	22.8677116667	ITMS + c NSI d Full ms2 416.25@cid35.00 [100.00-845.00]	3636	22724.1523438	2.0	2.0	2	416.25006103515625
50302.109375	22.8707033333	ITMS + c NSI d Full ms2 633.84@cid35.00 [160.00-1280.00]	3637	4758.17041016	2.0	2.0	2	633.83795166015625
18692200.0	22.8747683333	FTMS + p NSI Full ms [335.00-1800.00]	3638	1079430.125	1.0	N/A	N/A	N/A
55259.4335938	22.8818583333	ITMS + c NSI d Full ms2 606.78@cid35.00 [155.00-1225.00]	3639	5243.5625	2.0	2.0	2	606.7786865234375
85261.7109375	22.884675	ITMS + c NSI d Full ms2 491.25@cid35.00 [125.00-995.00]	3640	22891.1464844	2.0	2.0	2	491.24777221679687
66654.8046875	22.8877466667	ITMS + c NSI d Full ms2 458.89@cid35.00 [115.00-1390.00]	3641	5356.50146484	2.0	3.0	3	458.89077758789063
26833.4921875	22.8910533333	ITMS + c NSI d Full ms2 384.18@cid35.00 [95.00-780.00]	3642	2124.6887207	2.0	2.0	2	384.1827392578125
41494.2148438	22.8952233333	ITMS + c NSI d Full ms2 404.20@cid35.00 [100.00-820.00]	3643	3908.47167969	2.0	2.0	2	404.2039794921875
16167940.0	22.8992016667	FTMS + p NSI Full ms [335.00-1800.00]	3644	1044734.8125	1.0	N/A	N/A	N/A
637332.5625	22.90619	ITMS + c NSI d Full ms2 617.84@cid35.00 [160.00-1250.00]	3645	137499.375	2.0	2.0	2	617.843017578125
404131.71875	22.9080916667	ITMS + c NSI d Full ms2 658.77@cid35.00 [170.00-1330.00]	3646	19542.359375	2.0	2.0	2	658.76580810546875
110457.46875	22.9101816667	ITMS + c NSI d Full ms2 422.90@cid35.00 [105.00-1280.00]	3647	8434.95800781	2.0	3.0	3	422.89508056640625
69999.46875	22.912945	ITMS + c NSI d Full ms2 479.70@cid35.00 [120.00-970.00]	3648	6498.65673828	2.0	2.0	2	479.7000732421875
89759.375	22.9158666667	ITMS + c NSI d Full ms2 583.29@cid35.00 [150.00-1180.00]	3649	6112.23242188	2.0	2.0	2	583.291259765625
17812108.0	22.91971	FTMS + p NSI Full ms [335.00-1800.00]	3650	1401431.75	1.0	N/A	N/A	N/A
59671.6054688	22.9267933333	ITMS + c NSI d Full ms2 506.23@cid35.00 [125.00-1025.00]	3651	5649.38525391	2.0	2.0	2	506.23101806640625
52221.9179688	22.9302033333	ITMS + c NSI d Full ms2 621.79@cid35.00 [160.00-1255.00]	3652	4527.69824219	2.0	2.0	2	621.78521728515625
43103.2539062	22.9339566667	ITMS + c NSI d Full ms2 820.71@cid35.00 [215.00-2000.00]	3653	6334.27197266	2.0	3.0	3	820.37579345703125
69374.796875	22.93786	ITMS + c NSI d Full ms2 541.27@cid35.00 [135.00-1635.00]	3654	13496.1640625	2.0	3.0	3	541.267578125
51761.0429688	22.9422116667	ITMS + c NSI d Full ms2 566.77@cid35.00 [145.00-1145.00]	3655	6999.18261719	2.0	2.0	2	566.76947021484375
28327.921875	22.9464716667	ITMS + c NSI d Full ms2 702.34@cid35.00 [180.00-1415.00]	3656	1656.42797852	2.0	2.0	2	702.34295654296875
24847.8789062	22.950955	ITMS + c NSI d Full ms2 375.85@cid35.00 [90.00-1140.00]	3657	3128.68774414	2.0	3.0	3	375.84542846679687
14931642.0	22.955025	FTMS + p NSI Full ms [335.00-1800.00]	3658	1421855.375	1.0	N/A	N/A	N/A
672558.25	22.96233	ITMS + c NSI d Full ms2 412.23@cid35.00 [100.00-1250.00]	3659	99733.7265625	2.0	3.0	3	412.23104858398437
264619.25	22.9646316667	ITMS + c NSI d Full ms2 446.24@cid35.00 [110.00-1350.00]	3660	127097.796875	2.0	3.0	3	446.24163818359375
150372.421875	22.9667316667	ITMS + c NSI d Full ms2 668.86@cid35.00 [170.00-1350.00]	3661	24096.5957031	2.0	2.0	2	668.85894775390625
56107.3671875	22.9689683333	ITMS + c NSI d Full ms2 512.73@cid35.00 [130.00-1040.00]	3662	4593.24414062	2.0	2.0	2	512.7330322265625
59141.6367188	22.9722816667	ITMS + c NSI d Full ms2 532.81@cid35.00 [135.00-1080.00]	3663	5133.82275391	2.0	2.0	2	532.80902099609375
43577.5390625	22.9758983333	ITMS + c NSI d Full ms2 761.87@cid35.00 [195.00-1535.00]	3664	2007.14550781	2.0	2.0	2	761.370361328125
40660.9804688	22.9803783333	ITMS + c NSI d Full ms2 764.72@cid35.00 [200.00-2000.00]	3665	4204.39208984	2.0	3.0	3	764.39324951171875
31661.3339844	22.9850733333	ITMS + c NSI d Full ms2 636.82@cid35.00 [165.00-1285.00]	3666	4011.44042969	2.0	2.0	2	636.81591796875
16056436.0	22.98915	FTMS + p NSI Full ms [335.00-1800.00]	3667	1867986.125	1.0	N/A	N/A	N/A
63378.828125	22.9960033333	ITMS + c NSI d Full ms2 654.35@cid35.00 [170.00-1320.00]	3668	6943.87841797	2.0	2.0	2	654.35150146484375
68449.6328125	22.9987233333	ITMS + c NSI d Full ms2 427.24@cid35.00 [105.00-865.00]	3669	11635.5595703	2.0	2.0	2	427.24142456054687
30116.0585938	23.0018066667	ITMS + c NSI d Full ms2 628.83@cid35.00 [160.00-1270.00]	3670	1764.6003418	2.0	2.0	2	628.83355712890625
46321.2773438	23.005935	ITMS + c NSI d Full ms2 571.29@cid35.00 [145.00-1155.00]	3671	2905.31713867	2.0	2.0	2	571.29351806640625
17627338.0	23.0100933333	FTMS + p NSI Full ms [335.00-1800.00]	3672	2165287.75	1.0	N/A	N/A	N/A
398101.375	23.0171333333	ITMS + c NSI d Full ms2 421.76@cid35.00 [105.00-855.00]	3673	223540.4375	2.0	2.0	2	421.75820922851562
87680.1953125	23.019155	ITMS + c NSI d Full ms2 478.25@cid35.00 [120.00-970.00]	3674	8868.95898438	2.0	2.0	2	478.253662109375
81662.1796875	23.02199	ITMS + c NSI d Full ms2 539.28@cid35.00 [135.00-1630.00]	3675	21691.9257812	2.0	3.0	3	539.284423828125
47527.5546875	23.0252316667	ITMS + c NSI d Full ms2 605.33@cid35.00 [155.00-1225.00]	3676	4656.25	2.0	2.0	2	605.3282470703125
44876.0625	23.028885	ITMS + c NSI d Full ms2 706.79@cid35.00 [180.00-1425.00]	3677	3229.13525391	2.0	2.0	2	706.79205322265625
47015.90625	23.03332	ITMS + c NSI d Full ms2 450.76@cid35.00 [110.00-915.00]	3678	9569.18554688	2.0	2.0	2	450.760498046875
43930.3945312	23.037515	ITMS + c NSI d Full ms2 569.62@cid35.00 [145.00-1720.00]	3679	3905.31665039	2.0	3.0	3	569.6207275390625
16935270.0	23.0418483333	FTMS + p NSI Full ms [335.00-1800.00]	3680	2215737.25	1.0	N/A	N/A	N/A
106434.945312	23.048835	ITMS + c NSI d Full ms2 564.28@cid35.00 [145.00-1140.00]	3681	19007.0117188	2.0	2.0	2	564.279296875
46964.03125	23.0520466667	ITMS + c NSI d Full ms2 697.37@cid35.00 [180.00-1405.00]	3682	3640.48754883	2.0	2.0	2	697.3714599609375
71017.765625	23.0557283333	ITMS + c NSI d Full ms2 403.89@cid35.00 [100.00-1225.00]	3683	4448.62207031	2.0	3.0	3	403.88763427734375
58010.359375	23.0590533333	ITMS + c NSI d Full ms2 515.93@cid35.00 [130.00-1560.00]	3684	2354.05224609	2.0	3.0	3	515.9305419921875
